Title,Mileage,Year,Engine,Trans,Location,Ref_No,Model_Code,Steering,Fuel,Seats,Engine_Code,Color,Drive,Doors,Final_Price
1993 MITSUBISHI CANTER GUTS,88982,1993,2830.0,MT,Kyushu,Ref No. BT827275,U-FB308B,Right,Diesel,3,4DR7,Blue,,2,4720.0
1998 NISSAN DATSUN PICKUP KING CAB,151559,1998,2380.0,AT,Yokohama,Ref No. BT827333,GA-LFMD22,Right,Petrol,4,KA24,Blue,,2,4230.0
2013 HONDA FIT HYBRID F PACKAGE,120532,2013,1490.0,AT,Yokohama,Ref No. BT827352,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,Silver,2WD,5,4019.0
2009 NISSAN X-TRAIL 20XTT,105414,2009,1990.0,AT,Yokohama,Ref No. BT827355,DBA-NT31,Right,Petrol,5,MR20,Black,4WD,5,2000.0
2014 TOYOTA PASSO 1.0X G PACKAGE,89851,2014,990.0,AT,Yokohama,Ref No. BT827401,DBA-KGC30,Right,Petrol,5,1KR,Red,2WD,5,3464.0
1998 HONDA ACTY TRUCK SDX,84014,1998,650.0,MT,Nagoya,Ref No. BT826808,V-HA4,Right,Petrol,2,E07A,White,4WD,2,1450.0
1995 DAIHATSU HIJET TRUCK APPARE,11317,1995,650.0,AT,Osaka,Ref No. BT827048,V-S100P,Right,Petrol,2,EF,White,,2,1510.0
1992 SUZUKI CARRY TRUCK,15548,1992,650.0,MT,Kobe,Ref No. BT827123,V-DC51T,Right,Petrol,2,F6A,White,,2,1170.0
1997 SUZUKI CARRY TRUCK,75366,1997,650.0,MT,Kobe,Ref No. BT827141,V-DD51T,Right,Petrol,2,F6A,White,4WD,2,1900.0
2012 ISUZU ELF TRUCK,213608,2012,2990.0,MT,Kyushu,Ref No. BT827435,SKG-NJR85A,Right,Diesel,3,4JJ1,White,2WD,2,3610.0
2015 NISSAN X-TRAIL HYBRID 20X EMERGENCY BRAKE P,127186,2015,1990.0,AT,Kyushu,Ref No. BT827149,DAA-HNT32,Right,Hybrid(Petrol),5,MR20-RM31,Red,4WD,5,7609.0
2015 TOYOTA NOAH X V PACKAGE,86327,2015,1980.0,AT,Kyushu,Ref No. BT827173,DBA-ZRR80G,Right,Petrol,8,3ZR,Blue,2WD,5,5160.0
2014 TOYOTA PASSO X,24749,2014,990.0,AT,Kobe,Ref No. BT827126,DBA-KGC30,Right,Petrol,5,1KR,Silver,2WD,5,1430.0
2013 NISSAN ELGRAND 250 HIGHWAY STAR,162353,2013,2480.0,AT,Yokohama,Ref No. BT826699,DBA-TE52,Right,Petrol,7,QR25,Pearl,2WD,5,1590.0
2018 DAIHATSU HIJET CARGO,170138,2018,650.0,AT,Kyushu,Ref No. BT826952,EBD-S321V,Right,Petrol,2,KF,Silver,2WD,5,3468.0
2018 DAIHATSU HIJET CARGO,193671,2018,650.0,AT,Kyushu,Ref No. BT826954,EBD-S321V,Right,Petrol,2,KF,Silver,2WD,5,1350.0
2012 HONDA STEP WGN SPADA,164985,2012,1990.0,AT,Kyushu,Ref No. BT826994,DBA-RK5,Right,Petrol,8,R20A,Black,2WD,5,1250.0
2015 SUBARU EXIGA CROSSOVER 7 2.5I EYESIGHT,219112,2015,2490.0,AT,Yokohama,Ref No. BT826999,DBA-YAM,Right,Petrol,7,FB25,Silver,4WD,5,4351.0
2017 SUBARU EXIGA CROSSOVER 7 X-BREAK,205093,2017,2490.0,AT,Kyushu,Ref No. BT827188,DBA-YAM,Right,Petrol,7,FB25,Silver,4WD,5,5389.0
2016 TOYOTA PROBOX VAN DX COMFORT,194912,2016,1320.0,AT,Kyushu,Ref No. BT827252,DBE-NSP160V,Right,Petrol,2,1NR,White,2WD,5,3040.0
2014 DAIHATSU HIJET CARGO DX,182293,2014,650.0,AT,Nagoya,Ref No. BT827301,EBD-S321V,Right,Petrol,2,KF,White,,5,1310.0
2019 TOYOTA AQUA HYBRID,189556,2019,1490.0,AT,Nagoya,Ref No. BT826980,DAA-NHP10,Right,Hybrid(Petrol),5,1NZ-1LM,Blue,2WD,5,4000.0
2019 TOYOTA AQUA HYBRID,153467,2019,1490.0,AT,Nagoya,Ref No. BT826990,DAA-NHP10,Right,Hybrid(Petrol),5,1NZ-1LM,White,2WD,5,3980.0
2010 TOYOTA REGIUSACE VAN B TYPE,179665,2010,1990.0,AT,Osaka,Ref No. BT827051,CBF-TRH200K,Right,Petrol,10,1TR,White,2WD,4,4620.0
2009 SUBARU FORESTER 2.0X FIELD LIMITED,139655,2009,1990.0,AT,Osaka,Ref No. BT827076,DBA-SH5,Right,Petrol,5,EJ20,Black,4WD,5,2730.0
2003 TOYOTA HIACE VAN SUPER GL,392173,2003,1990.0,AT,Osaka,Ref No. BT827082,TC-TRH112V,Right,Petrol,2,1TR,White,,4,4710.0
2009 MAZDA VERISA C,60414,2009,1490.0,AT,Nagoya,Ref No. BT826743,DBA-DC5W,Right,Petrol,5,ZY,Silver,2WD,5,3154.0
2014 SUBARU FORESTER 2.0I-L,101627,2014,1990.0,AT,Yokohama,Ref No. BT826793,DBA-SJ5,Right,Petrol,5,FB20,Pearl,4WD,5,6504.0
2005 TOYOTA PREMIO F L PACKAGE,58313,2005,1490.0,AT,Yokohama,Ref No. BT826801,CBA-NZT240,Right,Petrol,5,1NZ,Silver,2WD,4,3150.0
2019 NISSAN VANETTE VAN NV200,176089,2019,1590.0,AT,Kyushu,Ref No. BT826955,DBF-VM20,Right,Petrol,2,HR16,White,2WD,5,4320.0
2017 TOYOTA COROLLA AXIO,186237,2017,1490.0,AT,Kyushu,Ref No. BT826964,DBA-NRE161,Right,Petrol,5,2NR,White,2WD,4,4430.0
2019 MAZDA DEMIO,130316,2019,1490.0,AT,Kyushu,Ref No. BT826966,LDA-DJ5FS,Right,Diesel,5,S5,Silver,2WD,5,4130.0
2013 MAZDA CX-5 XD L PACKAGE,116595,2013,2180.0,AT,Yokohama,Ref No. BT827889,LDA-KE2AW,Right,Diesel,5,SH,Pearl,4WD,5,3750.0
1998 HONDA STREET,190722,1998,650.0,MT,Nagoya,Ref No. BT826810,V-HH3,Right,Petrol,2,E07A,Silver,,5,3007.0
1998 SUBARU SAMBAR TRUCK,19187,1998,650.0,MT,Nagoya,Ref No. BT827302,V-KS3,Right,Petrol,2,EN07,White,2WD,2,1500.0
2018 TOYOTA COROLLA FIELDER 1.5G,233594,2018,1490.0,AT,Yokohama,Ref No. BT784574,DBA-NZE164G,Right,Petrol,5,1NZ,Silver,4WD,5,6693.0
2011 TOYOTA COROLLA FIELDER 1.5X AERO TOURER,67273,2011,1490.0,AT,Kyushu,Ref No. BT827178,DBA-NZE141G,Right,Petrol,5,1NZ,Black,2WD,5,3250.0
2011 TOYOTA COROLLA FIELDER X HID LIMITED,134776,2011,1490.0,AT,Kyushu,Ref No. BT827193,DBA-NZE141G,Right,Petrol,5,1NZ,Black,2WD,5,4968.0
2015 NISSAN LATIO S,103883,2015,1190.0,AT,Yokohama,Ref No. BT826722,DBA-N17,Right,Petrol,5,HR12,White,2WD,4,4220.0
1992 MITSUBISHI CANTER,192406,1992,3560.0,MT,Yokohama,Ref No. BT666338,U-FE305BD,Right,Diesel,3,4D32,Blue,,2,10432.0
2003 TOYOTA RAV4 X G PACKAGE,140385,2003,1990.0,AT,Yokohama,Ref No. BT709121,UA-ACA21W,Right,Petrol,5,1AZ,Black,4WD,5,4020.0
2013 NISSAN ATLAS,269382,2013,2950.0,MT,Yokohama,Ref No. BT709340,SKG-SZ2F24,Right,Diesel,3,ZD30,White,2WD,2,2360.0
2019 TOYOTA HIACE VAN LONG,267228,2019,2750.0,AT,Yokohama,Ref No. BT772198,QDF-GDH206V,Right,Diesel,3,1GD,White,4WD,5,8090.0
2015 TOYOTA HIACE VAN LONG DX GL PACKAGE,184254,2015,2980.0,AT,Yokohama,Ref No. BT783889,QDF-KDH201V,Right,Diesel,3,1KD,White,2WD,5,8230.0
2012 ISUZU ELF TRUCK,300591,2012,2990.0,AT,Yokohama,Ref No. BT793741,TKG-NLR85AN,Right,Diesel,3,4JJ1,White,,2,3430.0
2013 NISSAN ATLAS SUPER,153144,2013,2950.0,MT,Osaka,Ref No. BT827088,SKG-SZ2F24,Right,Diesel,3,ZD30,White,,2,3640.0
2016 TOYOTA HIACE VAN DX,242695,2016,2980.0,AT,Yokohama,Ref No. BT827357,QDF-KDH201V,Right,Diesel,3,1KD,Silver,2WD,4,7410.0
2015 VOLVO V40 T4 SE,121657,2015,1590.0,AT,Yokohama,Ref No. BT826678,DBA-MB4164T,Right,Petrol,5,B4164T,White,2WD,5,2800.0
2012 TOYOTA VITZ F,99687,2012,990.0,AT,Nagoya,Ref No. BT826737,DBA-KSP130,Right,Petrol,5,1KR,Black,2WD,5,3170.0
2013 HONDA FREED G JUST SELECTION,182049,2013,1490.0,AT,Yokohama,Ref No. BT826797,DBA-GB4,Right,Petrol,6,L15A,Black,4WD,5,1350.0
2016 TOYOTA COROLLA AXIO HYBRID,154493,2016,1490.0,AT,Osaka,Ref No. BT827008,DAA-NKE165,Right,Hybrid(Petrol),5,1NZ-1LM,Silver,2WD,4,4070.0
2015 TOYOTA COROLLA AXIO HYBRID,153026,2015,1490.0,AT,Osaka,Ref No. BT827030,DAA-NKE165,Right,Hybrid(Petrol),5,1NZ-1LM,White,2WD,4,3900.0
2013 TOYOTA VITZ F M PACKAGE,64830,2013,990.0,AT,Kobe,Ref No. BT827106,DBA-KSP130,Right,Petrol,5,1KR,Silver,2WD,5,1550.0
2010 TOYOTA VANGUARD 240S,120313,2010,2360.0,AT,Kyushu,Ref No. BT827148,DBA-ACA38W,Right,Petrol,7,2AZ,Maroon,2WD,5,5790.0
2020 TOYOTA COROLLA FIELDER HYBRID EX,125274,2020,1490.0,AT,Kyushu,Ref No. BT827239,DAA-NKE165G,Right,Hybrid(Petrol),5,1NZ-1LM,Silver,2WD,5,5790.0
2013 DAIHATSU MOVE L SA,120080,2013,650.0,AT,Nagoya,Ref No. BT827311,DBA-LA100S,Right,Petrol,4,KF,Pink,2WD,5,1010.0
2013 VOLKSWAGEN GOLF TSI HIGHLINE BLUE MOTION TECH,57999,2013,1390.0,AT,Yokohama,Ref No. BT827373,DBA-AUCPT,Right,Petrol,5,CPT,Silver,2WD,5,5112.0
2016 SUZUKI ALTO S,124508,2016,650.0,AT,Yokohama,Ref No. BT827438,DBA-HA36S,Right,Petrol,4,R06A,White,4WD,5,1440.0
2009 HONDA INSIGHT HYBRID G,46346,2009,1330.0,AT,Yokohama,Ref No. BT793916,DAA-ZE2,Right,Hybrid(Petrol),5,LDA-MF6,Blue,2WD,5,3458.0
2007 LAND ROVER FREELANDER 2,74402,2007,3190.0,AT,Yokohama,Ref No. BT826658,CBA-LF32,Right,Petrol,5,B6324S,Black,4WD,5,1880.0
2014 TOYOTA COROLLA AXIO 1.5X,27395,2014,1490.0,MT,Yokohama,Ref No. BT826668,DBA-NZE161,Right,Petrol,5,1NZ,Silver,2WD,4,5097.0
2009 SUBARU IMPREZA 1.5I-L,71525,2009,1490.0,AT,Yokohama,Ref No. BT826687,DBA-GH2,Right,Petrol,5,EL15,Blue,2WD,5,1260.0
2016 TOYOTA NOAH HYBRID G,183240,2016,1790.0,AT,Yokohama,Ref No. BT826705,DAA-ZWR80G,Right,Hybrid(Petrol),7,2ZR-5JM,Maroon,2WD,5,4510.0
2019 HONDA FIT HYBRID F,57653,2019,1490.0,AT,Yokohama,Ref No. BT826721,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,White,2WD,5,6848.0
2014 TOYOTA PASSO X KUTSUROGI,83764,2014,990.0,AT,Nagoya,Ref No. BT826740,DBA-KGC30,Right,Petrol,5,1KR,Beige,2WD,5,3195.0
1997 TOYOTA MARK II GRANDE,78965,1997,1980.0,AT,Nagoya,Ref No. BT834361,E-GX100,Right,Petrol,5,1G,Pearl,2WD,4,4272.0
2016 TOYOTA HIACE VAN SUPER GL DARK PRIME,391660,2016,2980.0,AT,Yokohama,Ref No. BT759864,LDF-KDH206V,Right,Diesel,2,1KD,Gray,4WD,5,10040.0
2018 TOYOTA LAND CRUISER PRADO TX L PACKAGE,126917,2018,2750.0,AT,Nagoya,Ref No. BT793877,LDA-GDJ150W,Right,Diesel,5,1GD,Black,4WD,5,27656.0
2012 MERCEDES-BENZ M-CLASS ML350 BLUETEC 4M,57802,2012,2980.0,AT,Yokohama,Ref No. BT793924,LDA-166024,Right,Diesel,5,642,Gray,4WD,5,10680.0
2014 NISSAN X-TRAIL 20GT S,158847,2014,1990.0,AT,Osaka,Ref No. BT827011,LDA-DNT31,Right,Diesel,5,M9R,Black,4WD,5,3170.0
1988 MITSUBISHI MINICAB TRUCK,44273,1988,540.0,MT,Kobe,Ref No. BT827119,M-U14T,Right,Petrol,2,3G81,Pearl,,2,980.0
2015 MERCEDES-BENZ E-CLASS E220 BLUE TEC AVANTGARDE,128345,2015,2140.0,AT,Yokohama,Ref No. BT827391,LDA-212001C,Right,Diesel,5,651,Silver,2WD,4,7190.0
2009 SUBARU FORESTER 2.0XS,115745,2009,1990.0,AT,Yokohama,Ref No. BT804468,DBA-SH5,Right,Petrol,5,EJ20,Maroon,4WD,5,2180.0
1999 HONDA STEP WGN,44269,1999,1970.0,AT,Kyushu,Ref No. BT827176,GF-RF1,Right,Petrol,8,B20B,Beige,2WD,4,2800.0
2003 TOYOTA LITEACE TRUCK DX,123764,2003,1780.0,AT,Kyushu,Ref No. BT827200,GK-KM70,Right,Petrol,3,7K,White,,2,4755.0
2003 MERCEDES-BENZ SLK SLK230 KOMPRESSOR,64780,2003,2290.0,AT,Yokohama,Ref No. BT827345,GH-170449,Right,Petrol,2,1118,Blue,2WD,2,5167.284852024922
2019 HONDA GRACE HYBRID,246955,2019,1490.0,AT,Yokohama,Ref No. BT784571,DAA-GM5,Right,Hybrid(Petrol),5,LEB-H1,Pearl,4WD,4,4550.0
2017 TOYOTA HIACE VAN DX,235270,2017,1990.0,AT,Yokohama,Ref No. BT826726,CBF-TRH200V,Right,Petrol,3,1TR,White,2WD,5,6720.0
2012 BMW X1,141061,2012,1990.0,AT,Kobe,Ref No. BT827121,ABA-VL18,Right,Petrol,5,N46B20B,Black,2WD,5,2490.0
2012 MAZDA BONGO VAN DX,188290,2012,1790.0,AT,Kobe,Ref No. BT827127,ABF-SKP2V,Right,Petrol,2,L8,White,2WD,5,1230.0
2013 HONDA FIT HYBRID F PACKAGE,151053,2013,1490.0,AT,Kyushu,Ref No. BT827169,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,Blue,2WD,5,2050.0
2015 NISSAN SERENA HIGHWAYSTAR V SELE+SAFETY S-HV,135500,2015,1990.0,AT,Nagoya,Ref No. BT827305,DAA-HFC26,Right,Hybrid(Petrol),8,MR20-SM23,Black,2WD,5,2090.0
2012 HONDA FIT HYBRID SMART SELECTION,138044,2012,1330.0,AT,Yokohama,Ref No. BT827407,DAA-GP1,Right,Hybrid(Petrol),5,LDA-MF6,Black,2WD,5,1310.0
2015 TOYOTA SUCCEED VAN,227038,2015,1490.0,AT,Yokohama,Ref No. BT784573,DBE-NCP165V,Right,Petrol,2,1NZ,White,4WD,5,4719.0
2009 SUBARU FORESTER,234980,2009,1990.0,AT,Yokohama,Ref No. BT793551,DBA-SH5,Right,Petrol,5,EJ20,Maroon,4WD,5,2070.0
2003 TOYOTA IST 1.5F,60928,2003,1490.0,AT,Yokohama,Ref No. BT793558,UA-NCP65,Right,Petrol,5,1NZ,Silver,4WD,5,2260.0
2003 TOYOTA IST 1.3F L EDITION HID SELECTION,49078,2003,1290.0,AT,Yokohama,Ref No. BT793607,UA-NCP60,Right,Petrol,5,2NZ,Silver,2WD,5,2430.0
2007 TOYOTA WISH X,58590,2007,1790.0,AT,Osaka,Ref No. BT793767,DBA-ZNE10G,Right,Petrol,7,1ZZ,Silver,2WD,5,1910.0
2019 TOYOTA PROBOX VAN GL,161774,2019,1320.0,AT,Yokohama,Ref No. BT783884,DBE-NSP160V,Right,Petrol,2,1NR,Silver,2WD,5,3680.0
2015 NISSAN CLIPPER TRUCK NT100,126039,2015,650.0,MT,Osaka,Ref No. BT793759,EBD-DR16T,Right,Petrol,2,R06A,White,2WD,2,2020.0
1998 NISSAN ELGRAND V8,95787,1998,3270.0,AT,Nagoya,Ref No. BT826818,E-ALE50,Right,Petrol,8,VG33,Pearl,2WD,4,1820.0
2014 SUBARU SAMBAR VC,125257,2014,650.0,MT,Osaka,Ref No. BT827078,EBD-S331B,Right,Petrol,2,KF,Silver,4WD,5,1520.0
2007 TOYOTA WISH 1.8X,66425,2007,1790.0,AT,Yokohama,Ref No. BT784506,DBA-ZNE10G,Right,Petrol,7,1ZZ,Black,2WD,5,2110.0
2015 TOYOTA PROBOX VAN,236592,2015,1490.0,AT,Yokohama,Ref No. BT784566,DBE-NCP165V,Right,Petrol,2,1NZ,White,4WD,5,2820.0
2006 TOYOTA HARRIER 240G PREMIUM L PACKAGE,106245,2006,2360.0,AT,Osaka,Ref No. BT784356,CBA-ACU30W,Right,Petrol,5,2AZ,Pearl,2WD,5,4410.0
2012 MERCEDES-BENZ C-CLASS C200 BE,98718,2012,1790.0,AT,Osaka,Ref No. BT784261,DBA-204048,Right,Petrol,5,271,Beige,2WD,4,3610.0
2009 SUBARU FORESTER 2.0X FIELD LIMITED,143338,2009,1990.0,AT,Yokohama,Ref No. BT772349,DBA-SH5,Right,Petrol,5,EJ20,Maroon,4WD,5,2610.0
2009 SUBARU FORESTER 2.0X SPORT LIMITED,81136,2009,1990.0,AT,Yokohama,Ref No. BT772430,DBA-SH5,Right,Petrol,5,EJ20,Black,4WD,5,2960.0
2014 NISSAN JUKE 15RX TYPE V,74507,2014,1490.0,AT,Yokohama,Ref No. BT772445,DBA-YF15,Right,Petrol,5,HR15,Maroon,2WD,5,3430.0
2011 BMW X1 S DRIVE 18I M SPORTS PACKAGE,88992,2011,1990.0,AT,Yokohama,Ref No. BT784220,ABA-VL18,Right,Petrol,5,N46B20B,White,2WD,5,2560.0
2005 PORSCHE CAYENNE,160132,2005,3180.0,AT,Yokohama,Ref No. BT715088,GH-9PABFDA,Right,Petrol,5,BFD,White,,5,2420.0
2017 TOYOTA HARRIER ELEGANCE,207516,2017,1980.0,AT,Yokohama,Ref No. BT772350,DBA-ZSU65W,Right,Petrol,5,3ZR,Black,4WD,5,13540.0
2017 TOYOTA NOAH SI,128211,2017,1980.0,AT,Yokohama,Ref No. BT783910,DBA-ZRR85W,Right,Petrol,7,3ZR,Black,4WD,5,9170.0
2018 TOYOTA NOAH,94915,2018,1980.0,AT,Yokohama,Ref No. BT784568,DBA-ZRR85G,Right,Petrol,8,3ZR,Silver,4WD,5,8000.0
2017 TOYOTA HARRIER ELEGANCE,42212,2017,1980.0,AT,Yokohama,Ref No. BT793657,DBA-ZSU60W,Right,Petrol,5,3ZR,Black,2WD,5,12130.0
2014 NISSAN SKYLINE 200GT-T,147003,2014,1990.0,AT,Yokohama,Ref No. BT826710,DBA-ZV37,Right,Petrol,5,274930,Maroon,2WD,4,3180.0
2015 TOYOTA VOXY ZS KIRAMEKI,98332,2015,1980.0,AT,Osaka,Ref No. BT827037,DBA-ZRR80W,Right,Petrol,7,3ZR,Black,2WD,5,7110.0
2000 DAIHATSU HIJET TRUCK SPECIAL NOUYOU PACK,88588,2000,650.0,MT,Kyushu,Ref No. BT760271,GD-S210P,Right,Petrol,2,EF,White,4WD,2,3491.0
2014 TOYOTA PROBOX VAN DX COMFORT PACKAGE,103351,2014,1290.0,AT,Nagoya,Ref No. BT827310,DBE-NCP50V,Right,Petrol,2,2NZ,Silver,2WD,5,2570.0
2006 TOYOTA REGIUSACE VAN LONG DX,246046,2006,1990.0,AT,Yokohama,Ref No. BT827327,CBF-TRH200V,Right,Petrol,3,1TR,Green,2WD,4,3990.0
2007 TOYOTA HIACE VAN LONG DX,259090,2007,2490.0,AT,Yokohama,Ref No. BT827330,KR-KDH200V,Right,Diesel,3,2KD,Silver,,5,4780.0
2018 TOYOTA C-HR HYBRID G LED EDITION,99379,2018,1790.0,AT,Kyushu,Ref No. BT635172,DAA-ZYX10,Right,Hybrid(Petrol),5,2ZR-1NM,Maroon,2WD,5,9590.0
2015 TOYOTA VOXY HYBRID V,210193,2015,1790.0,AT,Osaka,Ref No. BT760200,DAA-ZWR80G,Right,Hybrid(Petrol),7,2ZR-5JM,Black,2WD,5,4470.0
2019 HONDA VEZEL HYBRID X HONDA SENSING,54075,2019,1490.0,AT,Osaka,Ref No. BT761148,DAA-RU3,Right,Hybrid(Petrol),5,LEB-H1,Black,2WD,5,9480.0
2019 HONDA VEZEL HYBRID X HONDA SENSING,59323,2019,1490.0,AT,Osaka,Ref No. BT761149,DAA-RU3,Right,Hybrid(Petrol),5,LEB-H1,Black,2WD,5,9450.0
2015 HONDA VEZEL HYBRID X,69798,2015,1490.0,AT,Yokohama,Ref No. BT809091,DAA-RU4,Right,Hybrid(Petrol),5,LEB-H1,Maroon,4WD,5,6860.0
2016 TOYOTA CROWN ATHLETE S-T,119072,2016,1990.0,AT,Yokohama,Ref No. BT826679,DBA-ARS210,Right,Petrol,5,8AR,Black,2WD,4,8550.0
2008 TOYOTA CROWN 2.5 ATHLETE NAVI PACKAGE,132304,2008,2490.0,AT,Kyushu,Ref No. BT827166,DBA-GRS200,Right,Petrol,5,4GR,Pearl,2WD,4,5052.0
2014 SUBARU IMPREZA SPORTS 2.0I,112417,2014,1990.0,AT,Kyushu,Ref No. BT827190,DBA-GP6,Right,Petrol,5,FB20,Pearl,2WD,5,2190.0
2006 TOYOTA TOWNACE VAN GL,142615,2006,1780.0,AT,Nagoya,Ref No. BT826744,GK-KR42V,Right,Petrol,2,7K,White,,5,1970.0
2011 TOYOTA VOXY X L EDITION,127954,2011,1980.0,AT,Osaka,Ref No. BT827014,DBA-ZRR70G,Right,Petrol,7,3ZR,Gray,2WD,5,1410.0
2015 TOYOTA PIXIS VAN CRUISE TURBO,168608,2015,650.0,MT,Osaka,Ref No. BT827049,EBD-S321M,Right,Petrol,2,KF,White,,5,1680.0
2018 TOYOTA VITZ F SAFETY EDITION,75840,2018,990.0,AT,Yokohama,Ref No. BT783857,DBA-KSP130,Right,Petrol,5,1KR,Silver,2WD,5,3880.0
2009 TOYOTA IQ 100G LEATHER PACKAGE,110417,2009,990.0,AT,Nagoya,Ref No. BT826739,DBA-KGJ10,Right,Petrol,4,1KR,Black,2WD,3,2974.0
2016 MERCEDES-BENZ GLE-CLASS GLE43 4MATIC,51432,2016,2990.0,AT,Yokohama,Ref No. BT654467,CBA-166064,Right,Petrol,5,276M30,Black,4WD,5,23460.0
2018 TOYOTA HIACE VAN DX GL PACKAGE,159558,2018,1990.0,AT,Yokohama,Ref No. BT772381,CBF-TRH200V,Right,Petrol,3,1TR,Black,2WD,4,8640.0
2018 TOYOTA HIACE VAN DX GL PACKAGE,177082,2018,1990.0,AT,Yokohama,Ref No. BT772382,CBF-TRH200V,Right,Petrol,3,1TR,Black,2WD,4,8390.0
2006 TOYOTA IST 1.5S L EDITION,105760,2006,1490.0,AT,Yokohama,Ref No. BT826788,CBA-NCP61,Right,Petrol,5,1NZ,Pearl,2WD,5,2600.0
2015 TOYOTA SIENTA HYBRID G,218639,2015,1490.0,AT,Kobe,Ref No. BT827109,DAA-NHP170G,Right,Hybrid(Petrol),7,1NZ-2LM,Yellow,2WD,5,2860.0
2004 TOYOTA PREMIO X L PACKAGE PREMIUM EDITION,104583,2004,1790.0,AT,Kyushu,Ref No. BT827186,CBA-ZZT240,Right,Petrol,5,1ZZ,Maroon,2WD,4,5276.0
2015 TOYOTA REGIUSACE VAN SUPER GL DARK PRIME,256925,2015,1990.0,AT,Kyushu,Ref No. BT827201,CBF-TRH200V,Right,Petrol,2,1TR,Black,2WD,5,11258.0
2007 NISSAN CARAVAN VAN LONG GX TURBO HIGH DECK,303283,2007,2950.0,AT,Yokohama,Ref No. BT827364,ADF-VWE25,Right,Diesel,2,ZD30,Silver,2WD,5,1700.0
2016 PEUGEOT 208 ALLURE,55804,2016,1190.0,AT,Yokohama,Ref No. BT827367,ABA-A9CHM01,Right,Petrol,5,HM01,Pink,2WD,3,1810.0
2007 PORSCHE CAYENNE S,135486,2007,4800.0,AT,Yokohama,Ref No. BT827368,ABA-9PAM4801,Right,Petrol,5,M4801,Black,4WD,5,2850.0
2018 DAIHATSU MIRA ES,125620,2018,650.0,AT,Kyushu,Ref No. BT826961,DBA-LA350S,Right,Petrol,2,KF,White,2WD,5,2300.0
2009 TOYOTA BELTA X,112229,2009,990.0,AT,Kobe,Ref No. BT827129,DBA-KSP92,Right,Petrol,5,1KR,Blue,2WD,4,3509.0
2018 NISSAN MARCH S,168413,2018,1190.0,AT,Yokohama,Ref No. BT826717,DBA-K13,Right,Petrol,5,HR12,Silver,2WD,5,1680.0
2008 HONDA FIT RS,92912,2008,1490.0,AT,Nagoya,Ref No. BT826741,DBA-GE8,Right,Petrol,5,L15A,Pearl,2WD,5,1580.0
2017 NISSAN MARCH S,181469,2017,1190.0,AT,Kyushu,Ref No. BT826992,DBA-K13,Right,Petrol,5,HR12,Pearl,2WD,5,1720.0
2013 MAZDA DEMIO 13 SKYACTIV,68493,2013,1290.0,AT,Kyushu,Ref No. BT827224,DBA-DEJFS,Right,Petrol,5,P3,Purple,2WD,5,1360.0
1993 SUBARU SAMBAR TRUCK SDX,49000,1993,650.0,MT,Yokohama,Ref No. BT796209,V-KS4,Right,Petrol,2,EN07,White,4WD,2,1190.0
2020 TOYOTA HARRIER S,45077,2020,1980.0,AT,Yokohama,Ref No. BT730276,6BA-MXUA80,Right,Petrol,5,M20A,Gray,2WD,5,16320.0
2018 HONDA CR-V HYBRID EX,85394,2018,1990.0,AT,Yokohama,Ref No. BT748911,6AA-RT6,Right,Hybrid(Petrol),5,LFB-H4,Pearl,4WD,5,13520.0
2019 TOYOTA CROWN HYBRID S C PACKAGE,137523,2019,2480.0,AT,Yokohama,Ref No. BT772189,6AA-AZSH20,Right,Hybrid(Petrol),5,A25A-1KM,Pearl,2WD,4,12800.0
2019 TOYOTA RAV4 X,35796,2019,1980.0,AT,Yokohama,Ref No. BT783894,6BA-MXAA52,Right,Petrol,5,M20A,Black,2WD,5,14350.0
2019 TOYOTA RAV4 HYBRID X,165201,2019,2480.0,AT,Yokohama,Ref No. BT783905,6AA-AXAH54,Right,Hybrid(Petrol),5,A25A-3NM-4NM,Pearl,4WD,5,13410.0
2020 TOYOTA SUCCEED VAN HYBRID UL,155541,2020,1490.0,AT,Kobe,Ref No. BT827426,6AE-NHP160V,Right,Hybrid(Petrol),2,1NZ-1LM,Silver,2WD,5,3730.0
1999 ISUZU JOURNEY BUS,112585,1999,4160.0,MT,Yokohama,Ref No. BT740897,KK-SBHW41,Right,Diesel,29,TD42,Pink,,2,12560.0
2014 HONDA VEZEL S,105295,2014,1490.0,AT,Nagoya,Ref No. BT772027,DBA-RU1,Right,Petrol,5,L15B,Pearl,2WD,5,9290.0
2014 HONDA VEZEL S,74896,2014,1490.0,AT,Nagoya,Ref No. BT772034,DBA-RU1,Right,Petrol,5,L15B,Black,2WD,5,9460.0
2019 TOYOTA PROBOX VAN DX COMFORT,273811,2019,1490.0,AT,Yokohama,Ref No. BT783926,DBE-NCP165V,Right,Petrol,2,1NZ,White,4WD,5,3210.0
2003 TOYOTA COROLLA SPACIO,39707,2003,1490.0,AT,Osaka,Ref No. BT827062,TA-NZE121N,Right,Petrol,7,1NZ,Silver,2WD,5,2180.0
2017 SUBARU IMPREZA G4 2.0I-L EYESIGHT,176649,2017,1990.0,AT,Kobe,Ref No. BT827108,DBA-GK7,Right,Petrol,5,FB20,Pearl,4WD,4,3220.0
